,common_name,transect,transect_section,observer,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,distance_code,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36
4644,House Sparrow,16,10,Africa Gomez,19,6,2024,4,08:00:00,08:25:00,2,1,1,1,No,F,1,3,2,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4645,House Sparrow,3,1,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,3,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4646,House Sparrow,8,1,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,1,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4647,House Sparrow,18,1,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,4,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4648,House Sparrow,4,9,Matthew Morgan,1,2,2024,2,10:14:00,10:50:00,2,1,1,1,No,F,1,3,5,2,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4649,House Sparrow,1,9,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,2,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4650,House Sparrow,3,3,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,3,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4651,House Sparrow,19,1,Matthew Morgan,15,6,2023,1,07:08:00,07:50:00,1,1,1,1,No,F,1,3,6,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4652,House Sparrow,2,4,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,2,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4653,House Sparrow,20,10,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4654,House Sparrow,11,7,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,2,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4655,House Sparrow,11,7,Matthew Morgan,2,5,2024,3,07:53:00,08:19:00,1,1,2,1,No,F,1,5,2,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4656,House Sparrow,7,6,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,2,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4657,House Sparrow,4,10,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,7,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4658,House Sparrow,4,9,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4659,House Sparrow,11,10,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4660,House Sparrow,1,7,Africa Gomez,13,6,2023,1,07:31:00,07:58:00,1,1,1,1,Yes,F,1,3,3,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4661,House Sparrow,11,7,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,4,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4662,House Sparrow,11,9,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4663,House Sparrow,1,7,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4664,House Sparrow,18,1,Matthew Morgan,27,1,2024,2,09:29:00,10:03:00,1,1,3,1,No,F,1,3,2,10,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4665,House Sparrow,18,1,Matthew Morgan,17,6,2024,4,07:12:00,07:37:00,2,1,1,1,No,G,7,6,7,5,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4666,House Sparrow,13,4,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,4,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4667,House Sparrow,9,9,Matthew Morgan,12,6,2024,4,08:20:00,09:04:00,2,1,1,1,No,F,1,5,7,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4668,House Sparrow,14,7,Matthew Morgan,11,6,2024,4,07:55:00,08:40:00,2,1,1,1,No,F,1,3,8,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4669,House Sparrow,14,9,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,1,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4670,House Sparrow,12,3,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4671,House Sparrow,4,9,Matthew Morgan,19,6,2024,4,08:29:00,08:55:00,1,1,1,1,No,F,1,3,6,1,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4672,House Sparrow,9,8,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4673,House Sparrow,11,10,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4674,House Sparrow,7,9,Matthew Morgan,6,5,2024,3,07:58:00,08:36:00,1,1,1,1,No,F,1,7,8,2,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4675,House Sparrow,14,6,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4676,House Sparrow,13,1,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4677,House Sparrow,19,4,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4678,House Sparrow,20,9,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4679,House Sparrow,3,1,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,2,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4680,House Sparrow,18,5,Matthew Morgan,27,1,2024,2,09:29:00,10:03:00,1,1,3,1,No,F,1,3,2,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4681,House Sparrow,14,7,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4682,House Sparrow,19,2,Matthew Morgan,15,6,2023,1,07:08:00,07:50:00,1,1,1,1,No,F,1,3,6,1,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4683,House Sparrow,13,3,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4684,House Sparrow,9,10,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,1,2,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4685,House Sparrow,4,10,Matthew Morgan,16,6,2023,1,08:05:00,08:35:00,1,1,1,1,No,F,1,3,6,8,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4686,House Sparrow,16,9,Africa Gomez,3,2,2024,2,10:04:00,10:27:00,3,1,1,1,No,F,1,3,2,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4687,House Sparrow,2,5,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,2,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4688,House Sparrow,3,4,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,3,2,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4689,House Sparrow,16,9,Africa Gomez,12,6,2023,1,07:57:00,08:23:00,1,1,1,1,No,F,1,3,9,5,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4690,House Sparrow,11,9,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4691,House Sparrow,11,6,Matthew Morgan,2,5,2024,3,07:53:00,08:19:00,1,1,2,1,No,F,1,5,2,4,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4692,House Sparrow,16,6,Africa Gomez,19,6,2024,4,08:00:00,08:25:00,2,1,1,1,No,F,1,3,2,4,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4693,House Sparrow,8,1,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4694,House Sparrow,19,2,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,5,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4695,House Sparrow,20,9,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,7,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4696,House Sparrow,11,8,Matthew Morgan,12,6,2024,4,08:06:00,08:34:00,2,1,1,1,No,F,1,5,2,6,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4697,House Sparrow,8,2,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4698,House Sparrow,11,6,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,12,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4699,House Sparrow,3,4,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,2,1,NA,open,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4700,House Sparrow,20,9,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4701,House Sparrow,20,10,Matthew Morgan,20,6,2024,4,08:00:00,08:37:00,1,1,1,1,Yes,F,1,3,6,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4702,House Sparrow,19,5,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4703,House Sparrow,11,6,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4704,House Sparrow,22,5,Africa Gomez,9,6,2024,4,06:59:00,07:31:00,1,1,2,1,Yes,F,1,5,4,9,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4705,House Sparrow,14,10,Matthew Morgan,11,6,2024,4,07:55:00,08:40:00,2,1,1,1,No,F,1,3,8,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4706,House Sparrow,22,4,Africa Gomez,9,6,2024,4,06:59:00,07:31:00,1,1,2,1,Yes,F,1,5,4,2,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
