common_name,transect,transect_section,OBs,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36,distbegin,distend,Factor,true_counts
European Greenfinch,7,7,Matthew Morgan,6,5,2024,3,07:58:00,08:36:00,1,1,1,1,No,F,1,7,8,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,11,6,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,6,2,Matthew Morgan,13,6,2023,1,06:55:00,07:40:00,1,1,1,1,Yes,H,3,6,6,2,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,11.1731843575419
European Greenfinch,1,10,Africa Gomez,8,6,2024,4,07:37:00,08:11:00,3,1,1,1,Yes,F,1,3,3,2,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,12.269938650306749
European Greenfinch,11,6,Matthew Morgan,2,5,2024,3,07:53:00,08:19:00,1,1,2,1,No,F,1,5,2,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,8,5,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,8,1,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Robin,13,4,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,18,3,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,3,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,16.75977653631285
European Robin,8,1,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,2,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,25,100,0.225,8.88888888888889
European Robin,10,3,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,14,9,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,2,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,12.269938650306749
European Robin,20,6,Matthew Morgan,20,6,2024,4,08:00:00,08:37:00,1,1,1,1,Yes,F,1,3,6,2,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,8.88888888888889
European Robin,14,9,Matthew Morgan,11,6,2024,4,07:55:00,08:40:00,2,1,1,1,No,F,1,3,8,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,12,5,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,17,6,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,9,6,Matthew Morgan,12,6,2024,4,08:20:00,09:04:00,2,1,1,1,No,F,1,5,7,2,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,11.1731843575419
European Robin,20,9,Matthew Morgan,20,6,2024,4,08:00:00,08:37:00,1,1,1,1,Yes,F,1,3,6,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,3,2,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,12,2,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,2,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,11.1731843575419
European Robin,2,2,Africa Gomez,13,6,2023,1,07:00:00,07:21:00,1,1,1,1,No,F,1,3,2,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,11,8,Matthew Morgan,12,6,2024,4,08:06:00,08:34:00,2,1,1,1,No,F,1,5,2,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,13,2,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,3,2,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,2,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,8.88888888888889
European Robin,18,4,Matthew Morgan,17,6,2024,4,07:12:00,07:37:00,2,1,1,1,No,G,7,6,7,3,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,16.75977653631285
European Robin,18,5,Matthew Morgan,17,6,2024,4,07:12:00,07:37:00,2,1,1,1,No,G,7,6,7,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,3,1,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,7,9,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,7,8,Matthew Morgan,31,1,2024,2,09:55:00,10:21:00,2,1,2,1,No,F,1,7,8,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,25,100,0.179,5.58659217877095
European Robin,15,4,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,4,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,22.3463687150838
European Robin,20,8,Matthew Morgan,3,5,2024,3,08:07:00,08:49:00,1,1,1,1,Yes,F,1,3,6,3,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,16.75977653631285
European Robin,20,9,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,3,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,16.75977653631285
European Robin,3,5,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,4,9,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,17,6,Matthew Morgan,27,1,2024,2,10:20:00,11:02:00,1,1,3,1,Yes,G,7,6,7,2,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,8.88888888888889
European Robin,8,2,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,8,5,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,2,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,12.269938650306749
European Robin,14,7,Matthew Morgan,22,1,2024,2,10:06:00,11:04:00,2,1,3,1,No,G,7,6,7,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,2,4,Africa Gomez,28,1,2024,2,08:54:00,09:23:00,1,1,1,1,No,F,1,3,8,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,14,6,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,4,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,24.539877300613497
European Robin,18,2,Matthew Morgan,27,1,2024,2,09:29:00,10:03:00,1,1,3,1,No,F,1,3,2,2,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,11.1731843575419
European Robin,3,3,Matthew Morgan,19,6,2024,4,07:11:00,08:01:00,1,1,1,1,Yes,F,1,3,5,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,25,100,0.225,4.444444444444445
European Robin,5,6,Matthew Morgan,13,6,2023,1,08:06:00,08:59:00,1,1,1,1,No,F,1,5,5,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,15,3,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,3,4,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,2,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,8.88888888888889
European Robin,12,4,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,4,9,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,25,100,0.225,4.444444444444445
European Robin,5,10,Matthew Morgan,4,5,2024,3,07:47:00,08:13:00,3,1,1,1,No,F,1,5,5,2,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,12.269938650306749
European Robin,9,9,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,1,10,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,2,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,12.269938650306749
European Robin,16,9,Africa Gomez,3,2,2024,2,10:04:00,10:27:00,3,1,1,1,No,F,1,3,2,2,Grey Squirrel,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,11.1731843575419
European Robin,4,10,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,12,1,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,25,100,0.179,5.58659217877095
European Robin,9,10,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,16,6,Africa Gomez,12,6,2023,1,07:57:00,08:23:00,1,1,1,1,No,F,1,3,3,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,14,7,Matthew Morgan,10,6,2023,1,08:21:00,09:15:00,1,1,2,1,No,F,1,3,8,1,NA,closed,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.163,6.134969325153374
European Robin,3,3,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,1,NA,open,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.225,4.444444444444445
European Robin,20,8,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,18,5,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,5,7,Matthew Morgan,4,5,2024,3,07:47:00,08:13:00,3,1,1,1,No,F,1,5,5,1,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,5.58659217877095
European Robin,19,5,Matthew Morgan,28,1,2024,2,09:17:00,09:55:00,1,1,1,1,No,F,1,3,6,3,NA,semi,42,Erithacus rubecula,Muscicapidae,Passeriformes,AVIBASE-C809B2B9,17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Omnivore,Generalist,small,green,NA,0,25,0.179,16.75977653631285
